id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
391,2020-9-6-23-49-49-52807,1,10848,-296,-1048,-1520,15340,-6366
392,2020-9-6-23-49-49-53007,2,-3244,-17756,-620,-1392,6816,-4677
393,2020-9-6-23-49-49-53069,3,-1988,-11264,-2184,-2096,-7760,-2902
394,2020-9-6-23-49-49-53262,4,8052,-1540,-3876,-1904,-3834,-4192
395,2020-9-6-23-49-49-53302,1,1820,-3496,-876,-1536,3701,-8512
396,2020-9-6-23-49-49-53510,2,-4884,-16452,-2836,-1424,-2003,-2321
397,2020-9-6-23-49-49-53576,3,2820,-15620,-3824,-2112,-7367,2021
398,2020-9-6-23-49-50-53766,4,18760,-12640,11692,-1904,-9264,-1697
399,2020-9-6-23-49-50-53805,1,5960,-19404,-15976,-1520,8024,153
400,2020-9-6-23-49-50-54011,2,804,-15692,1620,-1456,-7577,2063
401,2020-9-6-23-49-50-54073,3,-3700,-14776,-312,-2112,3074,24
402,2020-9-6-23-49-50-54267,4,-13396,-19916,28292,-1936,-19879,-32768
403,2020-9-6-23-49-50-54308,1,-7740,-4168,-32768,-1520,-2772,17080
404,2020-9-6-23-49-50-54513,2,-2848,-13004,-1780,-1408,10096,5674
405,2020-9-6-23-49-50-54575,3,-372,-14636,-5468,-2096,-2145,1395
406,2020-9-6-23-49-51-54768,4,-1624,1136,2092,-1920,6388,32767
407,2020-9-6-23-49-51-54808,1,-4572,1564,6252,-1504,-8730,32767
408,2020-9-6-23-49-51-55016,2,-3856,-17152,-2376,-1424,4509,-279
409,2020-9-6-23-49-51-55078,3,-4968,-14820,-580,-2080,-5997,-1790
410,2020-9-6-23-49-51-55271,4,25880,-25152,4788,-1904,734,-32768
411,2020-9-6-23-49-51-55312,1,3292,-14108,-16416,-1520,-968,15764
412,2020-9-6-23-49-51-55519,2,-7660,-11196,-5744,-1424,-4081,-1717
413,2020-9-6-23-49-51-55580,3,-4880,-14280,10924,-2112,555,7521
414,2020-9-6-23-49-52-55774,4,13244,4208,-7988,-1920,-2625,-18614
415,2020-9-6-23-49-52-55815,1,7284,2880,-13424,-1504,-3149,983
416,2020-9-6-23-49-52-56021,2,-1124,-15160,1032,-1392,-8866,1261
417,2020-9-6-23-49-52-56082,3,-4376,-14676,-980,-2112,4291,7360
418,2020-9-6-23-49-52-56275,4,18828,-5320,6196,-1936,1313,29103
419,2020-9-6-23-49-52-56317,1,8704,4152,-31584,-1552,-7469,-12643
420,2020-9-6-23-49-52-56521,2,4784,-19464,-1912,-1424,5500,-564
421,2020-9-6-23-49-52-56587,3,-808,-15140,-2912,-2064,-1400,3271
422,2020-9-6-23-49-53-56777,4,-644,11820,6624,-1920,-13044,24366
423,2020-9-6-23-49-53-56817,1,6776,8220,5280,-1520,5488,5925
424,2020-9-6-23-49-53-57025,2,-2668,-17624,-2760,-1424,4253,3427
425,2020-9-6-23-49-53-57087,3,-6696,-17892,-76,-2096,-12048,-1047
426,2020-9-6-23-49-53-57282,4,10084,-7580,32767,-1888,25419,-17081
427,2020-9-6-23-49-53-57322,1,2032,-6316,-26452,-1488,-29237,-13582
428,2020-9-6-23-49-53-57528,2,-1960,-14880,-1676,-1424,-8346,385
429,2020-9-6-23-49-53-57588,3,-5844,-18360,3696,-2080,3033,-5338
430,2020-9-6-23-49-54-57782,4,11980,3764,20652,-1904,-19393,32767
431,2020-9-6-23-49-54-57823,1,7184,12240,-21976,-1536,-28398,30204
432,2020-9-6-23-49-54-58029,2,2672,-18924,668,-1440,-467,625
433,2020-9-6-23-49-54-58090,3,-2240,-15344,-3376,-2096,5087,2201
434,2020-9-6-23-49-54-58285,4,10408,3840,8520,-1920,-7291,-28395
435,2020-9-6-23-49-54-58324,1,21720,-600,-27532,-1520,-16061,-9417
436,2020-9-6-23-49-54-58532,2,4156,-15136,3604,-1408,15403,9651
437,2020-9-6-23-49-54-58594,3,-2808,-14008,-4096,-2112,-5028,4540
438,2020-9-6-23-49-55-58794,4,19740,-11972,14636,-1920,6258,-8815
439,2020-9-6-23-49-55-58828,1,11320,-12136,12464,-1504,4541,-2533
440,2020-9-6-23-49-55-59033,2,-3864,-17992,-11120,-1392,-3273,-7179
441,2020-9-6-23-49-55-59094,3,-5508,-17444,4180,-2096,-1488,825
442,2020-9-6-23-49-55-59291,4,11076,4872,2952,-1888,-268,-14884
443,2020-9-6-23-49-55-59330,1,14856,-12912,-16968,-1536,-20535,2378
444,2020-9-6-23-49-55-59535,2,-1104,-15648,416,-1408,-8047,-84
445,2020-9-6-23-49-55-59598,3,-2404,-11648,2136,-2080,10644,9534
446,2020-9-6-23-49-56-59793,4,30408,10176,-2972,-1920,5579,-1090
447,2020-9-6-23-49-56-59832,1,21492,6428,11152,-1520,18707,29471
448,2020-9-6-23-49-56-60039,2,-1612,-16368,3116,-1408,1245,-6656
449,2020-9-6-23-49-56-60103,3,-2492,-13408,1856,-2112,1555,1497
450,2020-9-6-23-49-56-60292,4,16608,-2000,-9588,-1904,10085,8251
451,2020-9-6-23-49-56-60334,1,-1736,10604,9812,-1536,21576,12636
452,2020-9-6-23-49-56-60540,2,-2900,-19340,-4512,-1376,7340,10163
453,2020-9-6-23-49-56-60603,3,-3052,-14648,-3788,-2112,-6992,759
454,2020-9-6-23-49-57-60797,4,12324,-8112,-5660,-1920,6097,3579
455,2020-9-6-23-49-57-60836,1,-1192,5680,12620,-1504,3123,-16060
456,2020-9-6-23-49-57-61043,2,1080,-14404,-712,-1392,4732,-673
457,2020-9-6-23-49-57-61104,3,-6424,-17692,2376,-2112,-6164,-1527
458,2020-9-6-23-49-57-61299,4,14116,-860,776,-1920,-1854,-6606
459,2020-9-6-23-49-57-61338,1,11180,0,-708,-1552,-3442,2749
460,2020-9-6-23-49-57-61545,2,-1344,-17320,-1528,-1408,-3879,114
461,2020-9-6-23-49-57-61607,3,-11084,-20176,1864,-2064,11673,6852
462,2020-9-6-23-49-58-61799,4,-9768,7912,19216,-1952,-8827,-6888
463,2020-9-6-23-49-58-61840,1,4004,15652,-14584,-1552,12125,5760
464,2020-9-6-23-49-58-62046,2,-560,-15900,848,-1424,-705,-90
465,2020-9-6-23-49-58-62108,3,-1856,-16200,-2576,-2080,5848,7055
466,2020-9-6-23-49-58-62302,4,256,4024,2456,-1904,-1262,-10778
467,2020-9-6-23-49-58-62342,1,17040,3296,-17316,-1536,13174,-5672
468,2020-9-6-23-49-58-62548,2,-3056,-14512,-1288,-1408,6481,-217
469,2020-9-6-23-49-59-62611,3,-9112,-10340,13236,-2112,-2391,-32768
470,2020-9-6-23-49-59-62804,4,-5524,-1972,6172,-1904,3562,398
471,2020-9-6-23-49-59-62847,1,29460,-13732,-14288,-1536,17438,2772
472,2020-9-6-23-49-59-63052,2,-1904,-17104,-5692,-1408,5686,1114
473,2020-9-6-23-49-59-63112,3,-3104,-17860,3376,-2096,-11787,530
474,2020-9-6-23-49-59-63308,4,-9924,-4568,6104,-1904,-27431,-2863
475,2020-9-6-23-49-59-63347,1,-4420,-27896,-32768,-1488,-10686,-10407
476,2020-9-6-23-49-59-63554,2,2232,-19060,-4392,-1424,-11711,2446
477,2020-9-6-23-50-0-63616,3,-1128,-15512,-1888,-2080,5533,-3367
478,2020-9-6-23-50-0-63808,4,11332,-29904,11416,-1904,-10116,22971
479,2020-9-6-23-50-0-63851,1,-416,4364,-20968,-1520,-2778,-3413
480,2020-9-6-23-50-0-64057,2,4076,-26384,12720,-1424,12467,19661
481,2020-9-6-23-50-0-64119,3,620,-17192,-1100,-2128,4279,339
482,2020-9-6-23-50-0-64310,4,20372,-1996,1320,-1920,10712,-32768
483,2020-9-6-23-50-0-64350,1,11692,-80,11572,-1536,6497,13474
484,2020-9-6-23-50-0-64557,2,-4776,-15724,-1692,-1424,5325,4509
485,2020-9-6-23-50-1-64619,3,-3208,-12988,-5496,-2096,-16222,8065
486,2020-9-6-23-50-1-64814,4,13484,-12060,32767,-1904,13664,-22429
487,2020-9-6-23-50-1-64852,1,14584,-22096,-11948,-1520,-8314,-4277
488,2020-9-6-23-50-1-65060,2,-1896,-18536,-2340,-1408,-6492,-558
489,2020-9-6-23-50-1-65122,3,-10552,-12156,636,-2112,2354,-874
490,2020-9-6-23-50-1-65318,4,13812,-12316,13100,-1888,1207,32213
491,2020-9-6-23-50-1-65354,1,2756,4424,-9900,-1520,-10411,17231
492,2020-9-6-23-50-1-65560,2,2492,-14316,-2560,-1408,-2553,1011
493,2020-9-6-23-50-2-65624,3,664,-15692,-3448,-2096,3922,8
494,2020-9-6-23-50-2-65817,4,-8432,-1912,5556,-1920,22741,-25873
495,2020-9-6-23-50-2-65877,1,1072,4616,21428,-1552,-24982,11094
496,2020-9-6-23-50-2-66079,2,2864,-17556,-8068,-1392,10804,-1597
497,2020-9-6-23-50-2-66139,3,-1872,-13368,-3252,-2080,-8115,253
498,2020-9-6-23-50-2-66319,4,9208,12664,-7564,-1904,16591,6929
499,2020-9-6-23-50-2-66358,1,7652,3064,6616,-1504,-1954,-32768
500,2020-9-6-23-50-2-66573,2,-2440,-16800,-3556,-1408,-3610,-1388
501,2020-9-6-23-50-3-66626,3,-6900,-5844,3952,-2096,-514,-8557
502,2020-9-6-23-50-3-66819,4,388,9996,-300,-1904,2100,539
503,2020-9-6-23-50-3-66866,1,13244,4932,-2696,-1488,156,8411
504,2020-9-6-23-50-3-67068,2,-608,-16200,-248,-1376,-9632,-1556
505,2020-9-6-23-50-3-67130,3,-3416,-14544,1944,-2096,3783,2974
506,2020-9-6-23-50-3-67323,4,19160,12096,12372,-1904,-12032,9071
507,2020-9-6-23-50-3-67363,1,24176,13304,-22336,-1552,10219,-1713
508,2020-9-6-23-50-3-67570,2,-2596,-14588,-2788,-1424,10631,-909
509,2020-9-6-23-50-4-67632,3,2560,-15292,-2776,-2112,-5721,-747
510,2020-9-6-23-50-4-67828,4,21288,1156,14056,-1904,11574,21728
511,2020-9-6-23-50-4-67865,1,11612,8928,8384,-1504,5515,-22185
512,2020-9-6-23-50-4-68073,2,-7380,-16904,-2920,-1408,3248,1577
513,2020-9-6-23-50-4-68135,3,-3996,-15464,336,-2128,-7839,-3631
514,2020-9-6-23-50-4-68327,4,17228,-6328,5376,-1952,3206,8921
515,2020-9-6-23-50-4-68367,1,14740,-4312,-18808,-1504,-837,-32768
516,2020-9-6-23-50-4-68573,2,-2216,-15668,1664,-1408,-10757,-93
517,2020-9-6-23-50-5-68635,3,-820,-15132,-2796,-2080,1081,-2058
518,2020-9-6-23-50-5-68830,4,17420,-15424,16240,-1904,-853,-8483
519,2020-9-6-23-50-5-68871,1,10620,4968,-18808,-1536,-7458,14372
520,2020-9-6-23-50-5-69076,2,4084,-23468,-6136,-1424,2139,-1613
521,2020-9-6-23-50-5-69142,3,636,-15596,-3476,-2112,3100,1637
522,2020-9-6-23-50-5-69331,4,-16692,6624,17064,-1920,-7148,-1929
523,2020-9-6-23-50-5-69372,1,-13956,8904,-29592,-1488,8116,-3783
524,2020-9-6-23-50-5-69578,2,-2404,-16388,-1196,-1376,6635,1442
525,2020-9-6-23-50-6-69641,3,-4344,-13816,4796,-2096,-5520,1911
526,2020-9-6-23-50-6-69834,4,-8636,12520,16452,-1920,-4356,6002
527,2020-9-6-23-50-6-69875,1,-836,10760,-26472,-1568,9979,57
528,2020-9-6-23-50-6-70080,2,-2972,-16316,-6192,-1424,-4944,2899
529,2020-9-6-23-50-6-70144,3,-6564,-17396,976,-2080,-3959,-1293
530,2020-9-6-23-50-6-70335,4,13744,-11928,11768,-1872,3653,-15523
531,2020-9-6-23-50-6-70376,1,-2564,6084,4220,-1520,-3534,32767
532,2020-9-6-23-50-6-70581,2,-176,-16344,-852,-1392,1386,-959
533,2020-9-6-23-50-7-70644,3,-3864,-17560,-728,-2096,5129,-881
534,2020-9-6-23-50-7-70837,4,18236,-11712,19544,-1920,-6402,3804
535,2020-9-6-23-50-7-70878,1,22980,3704,-20644,-1536,13029,-16669
536,2020-9-6-23-50-7-71085,2,-940,-18464,-752,-1376,4387,-1698
537,2020-9-6-23-50-7-71147,3,5312,-12476,-11900,-2096,-968,2420
538,2020-9-6-23-50-7-71339,4,13440,-8320,5064,-1904,2036,-5753
539,2020-9-6-23-50-7-71380,1,14080,-5432,-3832,-1520,2584,2710
540,2020-9-6-23-50-7-71587,2,-3880,-17692,-5104,-1392,1451,-418
541,2020-9-6-23-50-8-71650,3,-3704,-16416,2964,-2080,-11386,-1427
542,2020-9-6-23-50-8-71842,4,11988,-7912,8444,-1920,788,-1142
543,2020-9-6-23-50-8-71883,1,9496,-6940,-2956,-1520,8116,-5364
544,2020-9-6-23-50-8-72088,2,-4696,-16116,1940,-1408,-12311,4107
545,2020-9-6-23-50-8-72150,3,-4904,-17772,3952,-2064,9892,4139
546,2020-9-6-23-50-8-72344,4,18940,-14136,19348,-1920,-304,11224
547,2020-9-6-23-50-8-72383,1,15136,-2544,13156,-1520,7132,-18628
548,2020-9-6-23-50-8-72590,2,712,-15664,2368,-1392,-8479,-1570
549,2020-9-6-23-50-9-72652,3,-1848,-14968,-2684,-2080,6323,-3866
550,2020-9-6-23-50-9-72846,4,18796,3592,23832,-1904,3827,-1351
551,2020-9-6-23-50-9-72886,1,24540,-10656,-3420,-1504,-17654,-15245
552,2020-9-6-23-50-9-73092,2,-3460,-16184,2148,-1424,8206,803
553,2020-9-6-23-50-9-73156,3,1188,-13936,-7964,-2128,-6248,-2818
554,2020-9-6-23-50-9-73347,4,2916,8700,44,-1904,-1798,-1327
555,2020-9-6-23-50-9-73387,1,-7528,11428,-1516,-1504,-19125,-32768
556,2020-9-6-23-50-9-73595,2,-4332,-16896,-4004,-1424,-377,-1366
557,2020-9-6-23-50-10-73657,3,-4508,-17420,640,-2048,-7376,-4627
558,2020-9-6-23-50-10-73850,4,6808,-948,8952,-1904,-6187,7890
559,2020-9-6-23-50-10-73890,1,-284,4788,-8400,-1520,-14208,21216
560,2020-9-6-23-50-10-74097,2,-3076,-17064,40,-1360,-7788,3089
561,2020-9-6-23-50-10-74160,3,-4488,-18672,48,-2112,6752,-1388
562,2020-9-6-23-50-10-74351,4,15920,-16992,12416,-1920,-3479,2781
563,2020-9-6-23-50-10-74392,1,-7268,11396,-14680,-1504,5622,18005
564,2020-9-6-23-50-10-74598,2,2284,-15204,2356,-1376,-464,-2513
565,2020-9-6-23-50-11-74661,3,1372,-15852,-2812,-2064,5714,3464
566,2020-9-6-23-50-11-74853,4,11304,-9132,7688,-1920,145,6696
567,2020-9-6-23-50-11-74896,1,10204,7608,-19924,-1552,6663,3320
568,2020-9-6-23-50-11-75101,2,-1744,-16988,-208,-1440,14146,-838
569,2020-9-6-23-50-11-75162,3,-2612,-13636,-9728,-2096,-9450,-1925
570,2020-9-6-23-50-11-75355,4,9180,-7168,7096,-1904,-3701,-1919
571,2020-9-6-23-50-11-75396,1,15636,-6380,-7572,-1488,14192,25095
572,2020-9-6-23-50-11-75603,2,-3700,-16268,-4712,-1408,-6863,-1308
573,2020-9-6-23-50-12-75664,3,-6428,-16756,2452,-2112,-3098,192
574,2020-9-6-23-50-12-75860,4,1836,4804,6736,-1904,-985,29474
575,2020-9-6-23-50-12-75898,1,8780,-10900,-32768,-1472,-4490,-31005
576,2020-9-6-23-50-12-76104,2,-2448,-13672,-1272,-1392,-10861,515
577,2020-9-6-23-50-12-76166,3,-6620,-14056,-172,-2080,10014,9561
578,2020-9-6-23-50-12-76361,4,20804,-7780,19948,-1904,-13135,8963
579,2020-9-6-23-50-12-76409,1,10388,-12416,-32768,-1488,-3205,-32768
580,2020-9-6-23-50-12-76606,2,836,-16120,1664,-1408,-75,-788
581,2020-9-6-23-50-13-76668,3,7564,-22284,3428,-2064,-6277,7004
582,2020-9-6-23-50-13-76862,4,-11248,9588,11376,-1920,13883,32767
583,2020-9-6-23-50-13-76902,1,-9352,7316,-15180,-1520,-4655,-21748
584,2020-9-6-23-50-13-77108,2,3008,-14672,-5612,-1424,9890,-5781
585,2020-9-6-23-50-13-77172,3,2420,-14404,-4808,-2080,-4337,-346
586,2020-9-6-23-50-13-77364,4,-5648,-664,-916,-1920,17877,-17977
587,2020-9-6-23-50-13-77405,1,1316,3876,9672,-1536,11816,20544
588,2020-9-6-23-50-13-77610,2,-5132,-17908,-2008,-1408,5409,6172
589,2020-9-6-23-50-14-77673,3,-3800,-11188,1100,-2080,-11477,5957
590,2020-9-6-23-50-14-77867,4,-1616,4296,10132,-1904,23220,6194
591,2020-9-6-23-50-14-77906,1,32,-4676,-5272,-1520,-2803,1827
592,2020-9-6-23-50-14-78112,2,-2928,-14712,-3360,-1376,-10153,-1568
593,2020-9-6-23-50-14-78177,3,-9360,-4328,9292,-2080,4882,5135
594,2020-9-6-23-50-14-78369,4,15420,-27004,-7008,-1904,6581,-32768
595,2020-9-6-23-50-14-78409,1,5080,3620,-9328,-1520,-20980,32767
596,2020-9-6-23-50-15-78614,2,-9500,-16080,-1392,-1424,762,-15142
597,2020-9-6-23-50-15-78677,3,420,-15860,-4320,-2064,203,-2312
598,2020-9-6-23-50-15-78869,4,1924,-5836,-1836,-1872,9385,-3
599,2020-9-6-23-50-15-78909,1,12132,1976,-764,-1520,14678,6694
600,2020-9-6-23-50-15-79116,2,-2548,-15096,-1236,-1392,8518,-3106
601,2020-9-6-23-50-15-79178,3,3744,-15584,6640,-2096,-7976,6267
602,2020-9-6-23-50-15-79372,4,11328,-7644,10316,-1904,-14004,3878
603,2020-9-6-23-50-15-79413,1,10036,-64,1844,-1536,8260,-3129
604,2020-9-6-23-50-16-79620,2,-5224,-18616,-384,-1392,-3664,5232
605,2020-9-6-23-50-16-79681,3,-7200,-16996,1928,-2112,-2357,-599
606,2020-9-6-23-50-16-79875,4,16160,-5444,-1640,-1920,8591,-25143
607,2020-9-6-23-50-16-79913,1,16836,-8096,-2696,-1536,-167,-1940
608,2020-9-6-23-50-16-80120,2,-3304,-15092,-1180,-1408,-3572,-8514
609,2020-9-6-23-50-16-80186,3,-5312,-20024,-4584,-2112,12241,-6015
610,2020-9-6-23-50-16-80376,4,27932,-11560,860,-1872,-3238,-994
611,2020-9-6-23-50-16-80416,1,24352,5144,-6488,-1520,-4478,-2830
612,2020-9-6-23-50-17-80622,2,444,-18040,2204,-1424,740,1187
613,2020-9-6-23-50-17-80685,3,804,-13436,5228,-2112,-3281,-9637
614,2020-9-6-23-50-17-80879,4,19808,-5912,-5584,-1904,-1784,20081
615,2020-9-6-23-50-17-80917,1,-556,12548,5628,-1536,4034,-27237
616,2020-9-6-23-50-17-81126,2,-1572,-17268,-5076,-1408,10550,4454
617,2020-9-6-23-50-17-81187,3,1512,-13692,-1032,-2064,-9881,-5315
618,2020-9-6-23-50-17-81380,4,14748,-29744,8616,-1888,-3138,-1153
619,2020-9-6-23-50-17-81422,1,15616,-23664,-14916,-1488,-770,2597
620,2020-9-6-23-50-18-81627,2,-4736,-16920,-6656,-1424,-938,-860
621,2020-9-6-23-50-18-81689,3,-5576,-12628,-1680,-2096,989,-6902
622,2020-9-6-23-50-18-81881,4,5032,4448,1268,-1904,-1041,-8005
623,2020-9-6-23-50-18-81921,1,3856,-2476,-2384,-1504,2939,2896
624,2020-9-6-23-50-18-82129,2,152,-14716,1308,-1424,-7145,-2167
625,2020-9-6-23-50-18-82193,3,-5300,-12464,-1324,-2096,-389,1019
626,2020-9-6-23-50-18-82383,4,19812,-23332,9584,-1904,-4801,-18054
627,2020-9-6-23-50-18-82424,1,8488,3668,-9716,-1520,-3751,-17085
628,2020-9-6-23-50-19-82630,2,652,-14120,420,-1440,8282,-1182
629,2020-9-6-23-50-19-82692,3,860,-16792,-1660,-2128,-4254,905
630,2020-9-6-23-50-19-82886,4,3460,-1268,3448,-1920,9220,-10847
631,2020-9-6-23-50-19-82927,1,-1772,2780,-1236,-1488,-2847,19237
632,2020-9-6-23-50-19-83133,2,-5116,-16676,-2212,-1424,1566,-3015
633,2020-9-6-23-50-19-83194,3,-2072,-9640,3340,-2080,-8441,-1948
634,2020-9-6-23-50-19-83388,4,22848,6216,-1032,-1888,-1363,-7761
635,2020-9-6-23-50-19-83429,1,19400,6012,-9072,-1520,-5667,973
636,2020-9-6-23-50-20-83639,2,-5440,-12060,-4068,-1424,-8291,2726
637,2020-9-6-23-50-20-83698,3,-7536,-13504,-4144,-2080,7715,-2493
638,2020-9-6-23-50-20-83890,4,7040,3800,-1948,-1904,-14958,16358
639,2020-9-6-23-50-20-83932,1,1700,2172,-1252,-1520,12385,-16747
640,2020-9-6-23-50-20-84138,2,-248,-12720,-9236,-1424,-8474,21861
641,2020-9-6-23-50-20-84198,3,688,-17288,136,-2096,6683,-215
642,2020-9-6-23-50-20-84393,4,-9616,-2868,6976,-1920,7458,4370
643,2020-9-6-23-50-20-84433,1,-32768,-4000,-22100,-1520,4901,-7755
644,2020-9-6-23-50-21-84638,2,-1352,-14212,1056,-1408,5484,-471
645,2020-9-6-23-50-21-84700,3,-5492,-14940,-1140,-2112,-797,3405
646,2020-9-6-23-50-21-84896,4,572,-3360,11884,-1904,16409,-1810
647,2020-9-6-23-50-21-84935,1,7316,-3548,-7628,-1488,-18934,31588
648,2020-9-6-23-50-21-85141,2,-4368,-14364,-2992,-1376,1613,3318
649,2020-9-6-23-50-21-85203,3,-6176,-18492,1852,-2080,-7602,-2401
650,2020-9-6-23-50-21-85398,4,17500,-9808,1172,-1920,7052,-1728
651,2020-9-6-23-50-21-85437,1,3144,-188,-23960,-1552,-241,-32768
652,2020-9-6-23-50-22-85642,2,-5552,-32768,-3296,-1408,-1283,16875
653,2020-9-6-23-50-22-85704,3,-2232,-19388,1576,-2096,5687,-3185
654,2020-9-6-23-50-22-85900,4,4780,-5060,16460,-1904,-932,32767
655,2020-9-6-23-50-22-85938,1,14480,-80,-15656,-1536,-5814,408
656,2020-9-6-23-50-22-86148,2,-260,-18444,996,-1408,-3369,-5273
657,2020-9-6-23-50-22-86207,3,72,-22332,-6456,-2064,9633,9617
658,2020-9-6-23-50-22-86403,4,11692,-8236,6152,-1904,-5465,-4954
659,2020-9-6-23-50-22-86441,1,-680,-23000,-24536,-1520,29129,-16729
660,2020-9-6-23-50-23-86648,2,-1708,-16208,-2284,-1408,10199,1154
661,2020-9-6-23-50-23-86709,3,-2736,-15320,-8452,-2112,-8006,-153
662,2020-9-6-23-50-23-86907,4,13460,-7868,4496,-1936,-1438,-1284
663,2020-9-6-23-50-23-86942,1,2696,-5336,-8348,-1520,6416,-12265
664,2020-9-6-23-50-23-87150,2,-552,-16488,-1936,-1440,316,-957
665,2020-9-6-23-50-23-87212,3,-4772,-17336,2376,-2080,-7425,160
666,2020-9-6-23-50-23-87407,4,13948,-8160,5056,-1872,1016,796
667,2020-9-6-23-50-23-87446,1,-1308,-11920,-16080,-1520,-2472,24629
668,2020-9-6-23-50-24-87652,2,-1916,-14040,1880,-1376,-10608,5285
669,2020-9-6-23-50-24-87713,3,-1800,-16316,-2320,-2064,10324,2700
670,2020-9-6-23-50-24-87907,4,16220,-5436,5332,-1920,-2404,4195
671,2020-9-6-23-50-24-87946,1,3428,-9364,-27752,-1568,5580,8253
672,2020-9-6-23-50-24-88151,2,544,-14716,3212,-1408,4341,-4924
673,2020-9-6-23-50-24-88216,3,2688,-16504,-1980,-2128,3587,3440
674,2020-9-6-23-50-24-88408,4,14944,-6300,6828,-1904,654,-1896
675,2020-9-6-23-50-24-88450,1,9584,-17688,-27032,-1536,-15172,-24323
676,2020-9-6-23-50-25-88666,2,-2408,-17996,-3044,-1440,13878,1196
677,2020-9-6-23-50-25-88717,3,-1568,-13484,-4932,-2096,-11779,-5863
678,2020-9-6-23-50-25-88910,4,14140,-5652,7876,-1888,-2507,532
679,2020-9-6-23-50-25-88951,1,-4744,-28740,-22536,-1520,29967,7846
680,2020-9-6-23-50-25-89156,2,-2348,-17056,-2092,-1392,-11349,-809
681,2020-9-6-23-50-25-89219,3,-7660,-15468,1932,-2112,3686,-1845
682,2020-9-6-23-50-25-89412,4,13760,-7156,6272,-1904,-4791,629
683,2020-9-6-23-50-25-89453,1,5180,-8288,-7136,-1520,6174,-15973
