id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
149,2020-9-6-1-15-10-23188,2,-424,-17168,-828,-3520,-1410,2689
150,2020-9-6-1-15-10-23279,4,4272,-16496,9124,-3856,-10329,8593
151,2020-9-6-1-15-11-23367,3,-784,-17068,108,-4096,-7480,-67
152,2020-9-6-1-15-11-23677,1,9744,-10008,-11704,-3504,-4547,12270
153,2020-9-6-1-15-11-23690,2,-2940,-15792,4968,-3488,-4338,32767
154,2020-9-6-1-15-11-23780,4,4264,-14848,3652,-3856,-1009,13553
155,2020-9-6-1-15-11-23868,3,-580,-16904,-3080,-4096,1378,1272
156,2020-9-6-1-15-11-24176,1,4524,-13436,-9732,-3472,-6507,10728
157,2020-9-6-1-15-11-24192,2,-1888,-18244,-1768,-3488,-1140,4087
158,2020-9-6-1-15-11-24282,4,2640,-16340,9564,-3840,-3820,8902
159,2020-9-6-1-15-12-24381,3,-4336,-11304,1568,-4064,-6972,-306
160,2020-9-6-1-15-12-24678,1,11852,-10104,-7376,-3488,-4540,347
161,2020-9-6-1-15-12-24694,2,-3648,-17264,-1904,-3504,-3082,3156
162,2020-9-6-1-15-12-24789,4,5588,-16236,4620,-3856,-3622,1903
163,2020-9-6-1-15-12-24872,3,660,-15176,-15828,-4064,4288,2819
164,2020-9-6-1-15-12-25180,1,9472,-11004,-8956,-3488,2501,3308
165,2020-9-6-1-15-12-25196,2,-3168,-6864,2580,-3472,7450,-7273
166,2020-9-6-1-15-12-25284,4,3012,-13680,3968,-3888,2751,-3566
167,2020-9-6-1-15-13-25375,3,-2440,-16452,160,-4080,2735,-1490
168,2020-9-6-1-15-13-25682,1,12556,-10000,-7172,-3472,6307,-6057
169,2020-9-6-1-15-13-25699,2,-4796,-18944,2712,-3504,-6096,-14144
170,2020-9-6-1-15-13-25786,4,5168,-15576,4768,-3872,2713,-4118
171,2020-9-6-1-15-13-25877,3,-4404,-17880,2988,-4096,6708,-8994
172,2020-9-6-1-15-13-26184,1,10468,-11164,-3496,-3456,2084,-5105
173,2020-9-6-1-15-13-26200,2,-1516,-17068,-1948,-3488,-908,1957
174,2020-9-6-1-15-13-26285,4,6188,-13252,7244,-3856,521,-4774
175,2020-9-6-1-15-14-26381,3,13756,-22092,9028,-4080,-13951,9529
176,2020-9-6-1-15-14-26686,1,9440,-9852,-3428,-3504,-1093,-7534
177,2020-9-6-1-15-14-26702,2,-3140,-13648,-5416,-3536,-8381,2635
178,2020-9-6-1-15-14-26797,4,1584,-17904,7420,-3840,-3668,-7032
179,2020-9-6-1-15-14-26882,3,-2108,-15240,-3912,-4096,2135,-1320
180,2020-9-6-1-15-14-27193,1,8608,-12260,-10384,-3536,2638,-5820
181,2020-9-6-1-15-14-27204,2,-6548,-23412,-2372,-3488,22287,-18160
182,2020-9-6-1-15-14-27290,4,4764,-15152,3956,-3904,2848,-5251
183,2020-9-6-1-15-15-27383,3,-2672,-17304,668,-4096,4982,-2838
184,2020-9-6-1-15-15-27691,1,5000,-14952,-6432,-3488,-2296,-15831
185,2020-9-6-1-15-15-27706,2,-1164,-16792,1376,-3488,-817,1248
186,2020-9-6-1-15-15-27792,4,6208,-14252,11064,-3888,941,-1120
187,2020-9-6-1-15-15-27892,3,-68,-13068,-3048,-4096,-17129,8442
188,2020-9-6-1-15-15-28192,1,10400,-14112,-9196,-3488,-2671,-2930
189,2020-9-6-1-15-15-28208,2,-1920,-17500,-3216,-3504,-9647,1537
190,2020-9-6-1-15-15-28294,4,6708,-17104,8936,-3904,-3670,-1447
191,2020-9-6-1-15-16-28387,3,-2560,-14344,-3600,-4080,679,-6575
192,2020-9-6-1-15-16-28696,1,8792,-12192,-12236,-3488,2697,-5157
193,2020-9-6-1-15-16-28711,2,-3684,-23308,-64,-3488,26416,-20304
194,2020-9-6-1-15-16-28796,4,6564,-14028,3252,-3904,2793,-5287
195,2020-9-6-1-15-16-28894,3,-2884,-17392,388,-4064,6665,-3079
196,2020-9-6-1-15-16-29196,1,6392,-11552,-5864,-3488,2431,-3832
197,2020-9-6-1-15-16-29212,2,-1576,-17184,344,-3488,-2785,2074
198,2020-9-6-1-15-17-29300,4,4340,-14580,8716,-3872,2118,-4465
199,2020-9-6-1-15-17-29390,3,3680,-16932,-176,-4064,-26884,658
200,2020-9-6-1-15-17-29704,1,13124,-12860,-9436,-3520,-1521,-3269
201,2020-9-6-1-15-17-29715,2,-2376,-19296,-3404,-3504,-11468,-620
202,2020-9-6-1-15-17-29800,4,6492,-14676,7272,-3888,-1948,-7208
203,2020-9-6-1-15-17-29893,3,-3920,-16240,132,-4032,7955,4616
204,2020-9-6-1-15-17-30200,1,10980,-10584,-10268,-3504,6431,-8841
205,2020-9-6-1-15-17-30216,2,-7920,-23320,-4388,-3488,22746,-22210
206,2020-9-6-1-15-18-30302,4,5124,-14652,5848,-3936,3395,-11426
207,2020-9-6-1-15-18-30396,3,-3924,-16472,1216,-4048,2525,-3047
208,2020-9-6-1-15-18-30703,1,8964,-15264,-10660,-3536,8395,-7000
209,2020-9-6-1-15-18-30718,2,-1352,-16316,-1424,-3472,-980,-5760
210,2020-9-6-1-15-18-30803,4,4964,-9508,10852,-3920,6533,-9964
211,2020-9-6-1-15-18-30900,3,-40,-14788,-1200,-4064,-8254,-32768
212,2020-9-6-1-15-18-31203,1,7956,-13932,-2908,-3536,3672,-4844
213,2020-9-6-1-15-18-31220,2,-368,-16640,-2312,-3440,-276,-2233
214,2020-9-6-1-15-19-31305,4,5196,-11768,10696,-3920,1220,-9894
215,2020-9-6-1-15-19-31400,3,2856,-18008,-8620,-4016,3491,6101
216,2020-9-6-1-15-19-31706,1,4288,-11656,-6840,-3552,-1170,-4260
217,2020-9-6-1-15-19-31722,2,-6816,-15976,6608,-3472,-3951,-25848
218,2020-9-6-1-15-19-31810,4,5956,-14964,7236,-3936,237,-7111
219,2020-9-6-1-15-19-31899,3,-2460,-16552,-696,-4048,2773,-3467
220,2020-9-6-1-15-19-32209,1,9188,-13012,-6068,-3552,1584,-4920
221,2020-9-6-1-15-19-32226,2,-3296,-18612,-8412,-3504,10669,-7146
222,2020-9-6-1-15-20-32311,4,9580,-13164,4420,-3936,804,-577
223,2020-9-6-1-15-20-32404,3,-3452,-20968,-384,-4080,12860,-2708
224,2020-9-6-1-15-20-32710,1,9204,-12224,-6648,-3536,-3980,7844
225,2020-9-6-1-15-20-32726,2,-2676,-16336,1100,-3504,-3990,3128
226,2020-9-6-1-15-20-32811,4,9472,-12848,8712,-3936,-3851,6531
227,2020-9-6-1-15-20-32906,3,-9776,-24732,3752,-4096,-27739,22270
228,2020-9-6-1-15-20-33211,1,13736,-4664,-2476,-3568,-1381,-6786
229,2020-9-6-1-15-20-33227,2,-2244,-21264,-872,-3472,-7612,32767
230,2020-9-6-1-15-21-33314,4,6536,-15452,1920,-3920,-831,10754
231,2020-9-6-1-15-21-33406,3,-1588,-15880,-3404,-4096,3506,-1592
232,2020-9-6-1-15-21-33712,1,14012,-7388,-2600,-3536,3843,4446
233,2020-9-6-1-15-21-33730,2,-4844,-14852,-13128,-3456,-9749,-11038
234,2020-9-6-1-15-21-33816,4,13056,-13732,3440,-3920,1575,-439
235,2020-9-6-1-15-21-33907,3,-3072,-21940,-688,-4096,12318,-21111
236,2020-9-6-1-15-21-34215,1,14036,-12376,15948,-3504,369,-5644
237,2020-9-6-1-15-21-34231,2,-2408,-16464,560,-3472,-3144,1108
238,2020-9-6-1-15-22-34316,4,8000,-11928,7976,-3952,-1310,1019
239,2020-9-6-1-15-22-34411,3,-2760,-15960,8348,-4064,-175,-893
240,2020-9-6-1-15-22-34718,1,13168,-10068,1676,-3536,-1687,6055
241,2020-9-6-1-15-22-34733,2,-1676,-17068,-4120,-3456,-7510,4840
242,2020-9-6-1-15-22-34819,4,6960,-14952,3364,-3984,-3146,1048
243,2020-9-6-1-15-22-34912,3,-1404,-16720,-828,-4048,2300,1326
244,2020-9-6-1-15-22-35222,1,9184,-13040,5804,-3552,2098,4187
245,2020-9-6-1-15-22-35234,2,-2956,-9392,312,-3456,12759,-9141
246,2020-9-6-1-15-23-35321,4,9176,-12476,3384,-3952,287,-374
247,2020-9-6-1-15-23-35414,3,-4444,-15072,2604,-4016,1639,-3200
248,2020-9-6-1-15-23-35724,1,5140,-10992,6804,-3552,2309,-10344
249,2020-9-6-1-15-23-35738,2,-4304,-15900,-64,-3456,-5456,-5395
250,2020-9-6-1-15-23-35823,4,7996,-13516,7804,-3968,524,-2050
251,2020-9-6-1-15-23-35919,3,-932,-12832,-3760,-4064,-27329,19305
252,2020-9-6-1-15-23-36224,1,6164,-14076,6760,-3552,-4295,2726
253,2020-9-6-1-15-23-36239,2,-12176,-22608,-2328,-3488,-14333,13295
254,2020-9-6-1-15-24-36326,4,4504,-18516,1120,-3936,17,-2613
255,2020-9-6-1-15-24-36418,3,-2428,-16876,-2288,-4048,977,-1318
256,2020-9-6-1-15-24-36726,1,7608,-15452,-2672,-3552,-22287,-2018
257,2020-9-6-1-15-24-36741,2,-4364,-20460,-19924,-3472,13298,8445
258,2020-9-6-1-15-24-36828,4,12344,-15268,7472,-3968,-2925,4196
259,2020-9-6-1-15-24-36920,3,1568,-25260,1016,-4064,18818,-18623
260,2020-9-6-1-15-24-37230,1,8520,-12392,-16252,-3552,-2062,-4121
261,2020-9-6-1-15-24-37243,2,-1964,-16504,736,-3440,-499,4488
262,2020-9-6-1-15-25-37329,4,4736,-13180,10704,-4000,-7167,10126
263,2020-9-6-1-15-25-37423,3,-2180,-20396,2088,-4064,-4403,-7459
264,2020-9-6-1-15-25-37730,1,3644,-12832,-14584,-3568,-1482,11837
265,2020-9-6-1-15-25-37745,2,1552,-15736,6944,-3456,-3344,25777
266,2020-9-6-1-15-25-37830,4,5716,-12952,3468,-3968,-2848,9324
267,2020-9-6-1-15-25-37924,3,-696,-16272,-2576,-4064,2751,1808
268,2020-9-6-1-15-25-38232,1,5160,-11300,-11892,-3552,-2584,7248
269,2020-9-6-1-15-25-38248,2,-1840,-16460,508,-3440,-2143,1865
270,2020-9-6-1-15-26-38334,4,4768,-12388,9348,-3968,-2619,8981
271,2020-9-6-1-15-26-38426,3,-8992,-9156,1468,-4048,5051,27634
272,2020-9-6-1-15-26-38740,1,7060,-13148,-6932,-3584,-3783,4511
273,2020-9-6-1-15-26-38749,2,-3060,-16272,-400,-3472,-3597,4843
274,2020-9-6-1-15-26-38835,4,7836,-13036,8452,-3952,-3625,1763
275,2020-9-6-1-15-26-38928,3,-5796,-14944,13736,-4032,2921,3978
276,2020-9-6-1-15-26-39235,1,4044,-9296,-10052,-3568,-746,-1775
277,2020-9-6-1-15-26-39252,2,-9572,-14312,-8508,-3488,-12804,13088
278,2020-9-6-1-15-27-39338,4,6132,-18448,6700,-3984,1510,1337
279,2020-9-6-1-15-27-39430,3,-2684,-16060,-124,-4064,3803,-432
280,2020-9-6-1-15-27-39737,1,7080,-14800,-11352,-3568,1464,-3748
281,2020-9-6-1-15-27-39753,2,-84,-19460,-9748,-3440,-11816,-14758
282,2020-9-6-1-15-27-39839,4,9052,-14856,11064,-4000,3015,-488
283,2020-9-6-1-15-27-39930,3,-1000,-17656,924,-4064,12601,-13333
284,2020-9-6-1-15-27-40239,1,7480,-12980,-7396,-3552,-1742,5649
285,2020-9-6-1-15-27-40255,2,-2948,-16280,880,-3456,-3888,2746
286,2020-9-6-1-15-28-40343,4,7556,-13608,7932,-3968,-3074,2358
287,2020-9-6-1-15-28-40435,3,-2380,-20664,6844,-4048,-16606,9704
