id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
863,2020-9-7-0-6-24-142473,1,628,5116,-13076,-1360,-24543,13332
864,2020-9-7-0-6-24-142478,4,15996,-176,4448,-2560,-590,-725
865,2020-9-7-0-6-24-142669,2,-1516,-16376,2296,-1200,-453,95
866,2020-9-7-0-6-24-142734,3,-10560,-12316,-580,-2096,-247,-130
867,2020-9-7-0-6-24-142974,1,-4944,11616,-32768,-1392,-2072,-8063
868,2020-9-7-0-6-24-142981,4,16308,-620,4264,-2528,-268,105
869,2020-9-7-0-6-24-143170,2,-1308,-16340,2412,-1184,-419,143
870,2020-9-7-0-6-24-143236,3,-10272,-12400,-400,-2048,-360,-135
871,2020-9-7-0-6-25-143477,1,4336,5044,2240,-1376,18348,-7021
872,2020-9-7-0-6-25-143482,4,16192,-600,4612,-2528,-203,399
873,2020-9-7-0-6-25-143671,2,-1388,-16376,2224,-1168,-418,115
874,2020-9-7-0-6-25-143740,3,-10340,-12340,-368,-2048,-152,-73
875,2020-9-7-0-6-25-143981,1,5168,2156,-4864,-1360,-13997,19531
876,2020-9-7-0-6-25-143984,4,16028,-96,4700,-2544,-314,-126
877,2020-9-7-0-6-25-144172,2,-1776,-16200,2452,-1184,230,204
878,2020-9-7-0-6-25-144241,3,-10432,-12316,-812,-2048,494,122
879,2020-9-7-0-6-26-144485,1,2664,3988,-32768,-1376,-21044,7199
880,2020-9-7-0-6-26-144488,4,16036,-60,4704,-2576,-615,199
881,2020-9-7-0-6-26-144675,2,-1660,-15976,2808,-1200,-343,249
882,2020-9-7-0-6-26-144743,3,-10256,-12368,-136,-2064,-606,-138
883,2020-9-7-0-6-26-144984,1,8436,-4200,-12644,-1344,26419,-32768
884,2020-9-7-0-6-26-144989,4,16212,-480,4828,-2528,-254,48
885,2020-9-7-0-6-26-145175,2,-1888,-16256,2948,-1200,-122,202
886,2020-9-7-0-6-26-145246,3,-10284,-12320,-212,-2064,-82,18
887,2020-9-7-0-6-27-145484,1,6648,1340,11100,-1360,9952,16633
888,2020-9-7-0-6-27-145492,4,16612,-560,3608,-2528,1081,-5933
889,2020-9-7-0-6-27-145679,2,-1880,-16224,2612,-1200,-453,299
890,2020-9-7-0-6-27-145745,3,-10996,-12100,-64,-2064,25,161
891,2020-9-7-0-6-27-145986,1,10188,9116,-9532,-1360,7501,20320
892,2020-9-7-0-6-27-145993,4,17976,1532,-3784,-2544,-3802,4480
893,2020-9-7-0-6-27-146180,2,-1952,-16208,2636,-1168,-294,272
894,2020-9-7-0-6-27-146249,3,-10596,-12052,-312,-2080,403,-11
895,2020-9-7-0-6-28-146489,1,17380,2804,-1564,-1360,-414,1178
896,2020-9-7-0-6-28-146494,4,5204,2592,-1692,-2544,6089,2746
897,2020-9-7-0-6-28-146684,2,-2244,-16256,2468,-1200,-423,105
898,2020-9-7-0-6-28-146757,3,-10524,-12236,-328,-2016,-472,-96
899,2020-9-7-0-6-28-146991,1,17224,3960,-4064,-1376,-439,-357
900,2020-9-7-0-6-28-146996,4,26300,-6336,32767,-2544,-8924,17044
901,2020-9-7-0-6-28-147184,2,-2100,-16140,2476,-1216,-560,191
902,2020-9-7-0-6-28-147251,3,-10536,-12220,-364,-2080,75,22
903,2020-9-7-0-6-29-147492,1,17076,3248,-3252,-1376,-815,-869
904,2020-9-7-0-6-29-147499,4,4628,-564,-4440,-2560,-12337,3943
905,2020-9-7-0-6-29-147686,2,-2200,-16076,2848,-1168,-250,153
906,2020-9-7-0-6-29-147754,3,-10524,-12156,-216,-2064,-383,-128
907,2020-9-7-0-6-29-147994,1,16528,3328,-3960,-1376,-998,-1378
908,2020-9-7-0-6-29-148001,4,12920,5412,23828,-2560,16977,-6711
909,2020-9-7-0-6-29-148188,2,-2152,-16096,2548,-1184,-547,199
910,2020-9-7-0-6-29-148257,3,-10572,-12148,-176,-2064,-372,-150
911,2020-9-7-0-6-30-148504,4,6620,1120,-5376,-2576,-12936,597
912,2020-9-7-0-6-30-148513,1,17056,3296,-4172,-1360,-759,-536
913,2020-9-7-0-6-30-148516,4,6620,1120,-5376,-2576,-12936,597
914,2020-9-7-0-6-30-148690,2,-2188,-16328,2656,-1216,-277,90
915,2020-9-7-0-6-30-148760,3,-10436,-12224,-400,-2080,-339,-181
916,2020-9-7-0-6-30-148999,1,16788,3764,-4072,-1360,-789,-8
917,2020-9-7-0-6-30-149004,4,7620,5128,25880,-2576,16732,-3644
918,2020-9-7-0-6-30-149192,2,-2220,-16208,2612,-1184,-545,133
919,2020-9-7-0-6-30-149262,3,-10508,-12140,-60,-2096,-369,-154
920,2020-9-7-0-6-31-149503,1,16888,3676,-4136,-1376,-718,-738
921,2020-9-7-0-6-31-149510,4,7376,280,-6812,-2592,-11018,1168
922,2020-9-7-0-6-31-149694,2,-2060,-16220,2744,-1216,-210,79
923,2020-9-7-0-6-31-149762,3,-10380,-12204,-332,-2048,-291,-57
924,2020-9-7-0-6-31-150001,1,16872,3604,-4464,-1328,-655,-287
925,2020-9-7-0-6-31-150008,4,5832,3824,24464,-2592,19764,-10084
926,2020-9-7-0-6-31-150196,2,-2220,-16164,2744,-1248,-577,157
927,2020-9-7-0-6-31-150264,3,-10592,-12080,-348,-2048,-309,-126
928,2020-9-7-0-6-32-150506,1,16636,3332,-4548,-1360,-798,-433
929,2020-9-7-0-6-32-150511,4,7072,-1772,5348,-2592,-22970,12279
930,2020-9-7-0-6-32-150698,2,-2020,-16124,2604,-1232,-150,67
931,2020-9-7-0-6-32-150767,3,-10404,-12280,-832,-2032,-226,-125
932,2020-9-7-0-6-32-151008,1,16580,3200,-3732,-1376,-754,-101
933,2020-9-7-0-6-32-151011,4,3736,-236,-7788,-2576,6241,-5470
934,2020-9-7-0-6-32-151198,2,-2160,-16112,2628,-1200,-207,131
935,2020-9-7-0-6-32-151272,3,-10536,-12216,16,-2064,-84,13
936,2020-9-7-0-6-33-151509,1,16400,3768,-4064,-1360,-139,-785
937,2020-9-7-0-6-33-151517,4,7268,2532,26808,-2624,18696,-15201
938,2020-9-7-0-6-33-151701,2,-2480,-16036,3160,-1200,-453,253
939,2020-9-7-0-6-33-151770,3,-10576,-12336,176,-2048,-72,-20
940,2020-9-7-0-6-33-152020,4,3696,-780,-1548,-2608,-15182,3087
941,2020-9-7-0-6-33-152023,1,16720,3456,-5256,-1376,-660,-647
942,2020-9-7-0-6-33-152202,2,-1896,-16212,2476,-1200,-548,-30
943,2020-9-7-0-6-33-152273,3,-10656,-12188,-496,-2048,-1009,-295
944,2020-9-7-0-6-34-152511,1,13432,5080,-5632,-1392,-17106,-32768
945,2020-9-7-0-6-34-152518,4,10900,584,12152,-2656,-15088,-4084
946,2020-9-7-0-6-34-152705,2,-1992,-16208,2428,-1152,-619,25
947,2020-9-7-0-6-34-152774,3,-10752,-12068,-284,-2048,-779,-150
948,2020-9-7-0-6-34-153013,1,3552,1532,-712,-1360,22578,-27500
949,2020-9-7-0-6-34-153020,4,15796,-1424,6228,-2640,-318,-21
950,2020-9-7-0-6-34-153207,2,-2004,-16232,2568,-1184,-261,183
951,2020-9-7-0-6-34-153276,3,-10524,-12028,-508,-2048,19,20
952,2020-9-7-0-6-35-153516,1,1520,-172,6384,-1328,-15150,32767
953,2020-9-7-0-6-35-153521,4,15532,-512,6228,-2656,-955,-2032
954,2020-9-7-0-6-35-153709,2,-1860,-16228,2380,-1184,-331,260
955,2020-9-7-0-6-35-153779,3,-10760,-11996,-456,-2080,-200,-101
956,2020-9-7-0-6-35-154018,1,6540,4204,-32768,-1344,-15177,1850
957,2020-9-7-0-6-35-154026,4,15384,44,6692,-2640,-117,1120
958,2020-9-7-0-6-35-154211,2,-2052,-16216,2704,-1184,-477,124
959,2020-9-7-0-6-35-154280,3,-10544,-12104,-392,-2080,-372,-73
960,2020-9-7-0-6-36-154521,1,4236,4276,-264,-1344,14430,-10401
961,2020-9-7-0-6-36-154525,4,15640,-644,6512,-2624,-83,655
962,2020-9-7-0-6-36-154712,2,-1884,-16228,2564,-1232,-504,33
963,2020-9-7-0-6-36-154782,3,-10616,-12096,-312,-2048,-197,-123
964,2020-9-7-0-6-36-155021,1,4356,3248,3600,-1360,-7974,21752
965,2020-9-7-0-6-36-155026,4,15388,-156,6760,-2624,-811,-1281
966,2020-9-7-0-6-36-155215,2,-1904,-16232,2456,-1168,-270,158
967,2020-9-7-0-6-36-155285,3,-10724,-12048,-572,-2064,-210,-41
968,2020-9-7-0-6-37-155526,1,5120,2632,-26032,-1344,-14864,15896
969,2020-9-7-0-6-37-155529,4,15540,28,6624,-2656,-285,-736
970,2020-9-7-0-6-37-155718,2,-2092,-16180,2648,-1216,-407,200
971,2020-9-7-0-6-37-155787,3,-10796,-12176,-436,-2080,-304,-110
972,2020-9-7-0-6-37-156027,1,-2024,120,-32768,-1376,140,-32768
973,2020-9-7-0-6-37-156031,4,15684,-560,6176,-2688,15,535
974,2020-9-7-0-6-37-156222,2,-1928,-16244,2440,-1184,-439,179
975,2020-9-7-0-6-37-156287,3,-10632,-12148,-420,-2096,-426,-164
976,2020-9-7-0-6-38-156527,1,6572,3880,7164,-1376,10287,1484
977,2020-9-7-0-6-38-156534,4,15668,-616,6608,-2656,-288,261
978,2020-9-7-0-6-38-156722,2,-1920,-16232,2628,-1200,-271,124
979,2020-9-7-0-6-38-156791,3,-10516,-12144,-268,-2096,125,18
980,2020-9-7-0-6-38-157030,1,4316,3284,-20092,-1360,-16048,11760
981,2020-9-7-0-6-38-157036,4,15596,332,6384,-2656,-420,1044
982,2020-9-7-0-6-38-157224,2,-2200,-16116,2692,-1232,-486,86
983,2020-9-7-0-6-38-157292,3,-10588,-12076,-448,-2080,-543,-141
984,2020-9-7-0-6-39-157534,1,-396,9324,-32768,-1376,-2816,-6355
985,2020-9-7-0-6-39-157537,4,15704,-596,5992,-2656,-114,439
986,2020-9-7-0-6-39-157540,1,-396,9324,-32768,-1376,-2816,-6355
987,2020-9-7-0-6-39-157725,2,-1896,-16196,2672,-1200,-430,166
988,2020-9-7-0-6-39-157795,3,-10652,-12168,-212,-2080,-438,-159
989,2020-9-7-0-6-39-158034,1,4680,3536,-3464,-1392,18474,-15522
990,2020-9-7-0-6-39-158056,4,15540,-256,6476,-2656,-169,-48
991,2020-9-7-0-6-39-158239,2,-2068,-16188,2648,-1184,-453,100
992,2020-9-7-0-6-39-158297,3,-10592,-12156,-340,-2064,-231,-112
993,2020-9-7-0-6-40-158536,1,6400,2736,9184,-1376,349,14089
994,2020-9-7-0-6-40-158541,4,15908,-788,5732,-2672,-367,49
995,2020-9-7-0-6-40-158729,2,-2000,-16064,2544,-1200,-319,125
996,2020-9-7-0-6-40-158797,3,-10580,-12100,-304,-2080,-110,-24
997,2020-9-7-0-6-40-159036,1,3216,3060,-27960,-1360,-14266,17923
998,2020-9-7-0-6-40-159043,4,15480,84,6824,-2656,-248,196
999,2020-9-7-0-6-40-159230,2,-1988,-16296,2568,-1184,-437,117
1000,2020-9-7-0-6-40-159300,3,-10584,-12220,-484,-2080,-367,-111
1001,2020-9-7-0-6-41-159539,1,5908,-5124,-32768,-1360,9876,-32768
1002,2020-9-7-0-6-41-159546,4,15736,-576,6340,-2688,-230,107
1003,2020-9-7-0-6-41-159732,2,-1928,-16232,2376,-1184,-456,83
1004,2020-9-7-0-6-41-159804,3,-10576,-12124,-412,-2080,-363,-160
1005,2020-9-7-0-6-41-160041,1,5944,4328,3520,-1376,4810,8760
1006,2020-9-7-0-6-41-160052,4,15576,-628,6740,-2672,-331,61
1007,2020-9-7-0-6-41-160235,2,-1840,-16216,2588,-1184,-261,144
1008,2020-9-7-0-6-41-160303,3,-10520,-12224,-304,-2096,63,-53
