id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
330,2020-9-6-0-50-23-45174,1,22548,-14416,-14760,-3344,-13781,-32400
331,2020-9-6-0-50-24-45253,3,-1056,-15000,-3428,-3920,5662,-6331
332,2020-9-6-0-50-24-45508,4,11852,-17760,9912,-3840,4254,-5314
333,2020-9-6-0-50-24-45621,2,-6844,-22048,-2020,-3328,21453,-11630
334,2020-9-6-0-50-24-45669,1,1144,5064,912,-3360,1003,19687
335,2020-9-6-0-50-24-45756,3,-548,-17500,-4592,-3936,1841,4078
336,2020-9-6-0-50-24-46013,4,12092,1748,18512,-3840,3499,-15112
337,2020-9-6-0-50-24-46127,2,-3012,-16496,-1040,-3344,-2213,256
338,2020-9-6-0-50-24-46171,1,5104,9476,11620,-3376,345,6576
339,2020-9-6-0-50-25-46256,3,1868,-13116,3608,-3888,4608,-2206
340,2020-9-6-0-50-25-46515,4,4848,15292,-11776,-3872,-8241,-1022
341,2020-9-6-0-50-25-46626,2,-2584,-16516,-596,-3328,-409,-652
342,2020-9-6-0-50-25-46675,1,16116,4668,3224,-3360,-9863,6188
343,2020-9-6-0-50-25-46761,3,4956,-14952,860,-3904,535,-11439
344,2020-9-6-0-50-25-47016,4,-6432,12036,-5904,-3888,-7654,15590
345,2020-9-6-0-50-25-47127,2,764,-17788,-300,-3328,4292,-331
346,2020-9-6-0-50-25-47176,1,16796,5260,-6372,-3376,-12448,-30879
347,2020-9-6-0-50-26-47260,3,-1376,-16272,1332,-3952,7115,10070
348,2020-9-6-0-50-26-47517,4,7448,2976,20828,-3872,-3253,4348
349,2020-9-6-0-50-26-47628,2,-3580,-11244,1068,-3328,-3862,-32768
350,2020-9-6-0-50-26-47678,1,5968,-972,4828,-3360,-26307,2120
351,2020-9-6-0-50-26-47764,3,-2728,-15996,-1252,-3936,-3001,-2682
352,2020-9-6-0-50-26-48019,4,6628,-12864,9800,-3904,-6128,-419
353,2020-9-6-0-50-26-48131,2,5812,-21796,-6604,-3328,3454,-548
354,2020-9-6-0-50-26-48180,1,11480,10396,-21516,-3376,-20211,1730
355,2020-9-6-0-50-27-48263,3,-2784,-15564,-2376,-3936,-482,91
356,2020-9-6-0-50-27-48521,4,7252,-11572,11092,-3888,-7024,9812
357,2020-9-6-0-50-27-48632,2,-7008,-14892,-260,-3328,4247,-2938
358,2020-9-6-0-50-27-48682,1,-6692,-13256,-32768,-3392,32767,31615
359,2020-9-6-0-50-27-48764,3,-2320,-15888,940,-3920,-11646,709
360,2020-9-6-0-50-27-49024,4,-3348,364,32767,-3888,-8924,7379
361,2020-9-6-0-50-27-49134,2,-3964,-14456,-7480,-3328,-11219,-4504
362,2020-9-6-0-50-27-49184,1,5452,-6508,-10132,-3392,6036,-5441
363,2020-9-6-0-50-28-49268,3,732,-14524,3076,-3888,3798,1729
364,2020-9-6-0-50-28-49527,4,-20216,-4628,32767,-3904,-32768,21261
365,2020-9-6-0-50-28-49639,2,-2524,-16356,-7156,-3328,9053,1691
366,2020-9-6-0-50-28-49686,1,11464,-9100,-3528,-3408,2789,6211
367,2020-9-6-0-50-28-49768,3,-1012,-13796,-448,-3920,-11367,-4480
368,2020-9-6-0-50-28-50027,4,7576,-23096,4280,-3904,-24872,3103
369,2020-9-6-0-50-28-50141,2,5160,-13688,-4864,-3328,-682,6671
370,2020-9-6-0-50-28-50188,1,18048,-19148,-21696,-3392,-32768,23812
371,2020-9-6-0-50-29-50272,3,-6944,-13220,6980,-3936,3570,5651
372,2020-9-6-0-50-29-50533,4,8424,-8020,3868,-3936,-7296,14283
373,2020-9-6-0-50-29-50642,2,-1000,-15860,1116,-3344,6635,15469
374,2020-9-6-0-50-29-50690,1,4200,12576,3372,-3408,-6090,2760
375,2020-9-6-0-50-29-50773,3,-1424,-16584,-2372,-3904,5197,-1837
376,2020-9-6-0-50-29-51031,4,13604,-17236,7448,-3936,3662,711
377,2020-9-6-0-50-29-51143,2,-1540,-15724,2040,-3296,1222,-1456
378,2020-9-6-0-50-29-51193,1,-1820,-11060,-184,-3392,30000,-16925
379,2020-9-6-0-50-30-51276,3,-1632,-14796,-1264,-3920,4499,-4271
380,2020-9-6-0-50-30-51533,4,12056,-11980,20680,-3888,20663,19038
381,2020-9-6-0-50-30-51645,2,-1948,-15752,-1120,-3296,3793,-2446
382,2020-9-6-0-50-30-51694,1,6864,-7432,-5512,-3360,-2282,2004
383,2020-9-6-0-50-30-51778,3,1432,-18836,-20616,-3904,758,-2273
384,2020-9-6-0-50-30-52035,4,14036,-32768,-592,-3888,-7227,3978
385,2020-9-6-0-50-30-52148,2,-1736,-14940,620,-3344,-9259,-1980
386,2020-9-6-0-50-30-52197,1,3700,-2220,-14100,-3408,-17301,-4753
387,2020-9-6-0-50-31-52279,3,-1424,-16296,-4644,-3904,-170,-2062
388,2020-9-6-0-50-31-52535,4,6620,-7532,16744,-3904,8167,8930
389,2020-9-6-0-50-31-52649,2,1236,-21960,-10136,-3280,13283,-4946
390,2020-9-6-0-50-31-52701,1,-21652,-7864,-17188,-3344,3694,7299
391,2020-9-6-0-50-31-52781,3,-2848,-15464,-3032,-3952,9097,1519
392,2020-9-6-0-50-31-53044,4,-13844,-8208,18836,-3904,-15904,-32768
393,2020-9-6-0-50-31-53151,2,-720,-15712,-1016,-3296,6151,-1004
394,2020-9-6-0-50-31-53200,1,11992,-4648,-8360,-3392,4848,-12500
395,2020-9-6-0-50-32-53283,3,-10860,-17244,20156,-3920,-9731,22958
396,2020-9-6-0-50-32-53542,4,4312,-11660,6568,-3920,-595,-1993
397,2020-9-6-0-50-32-53655,2,-5928,-13884,-1784,-3328,-2980,10267
398,2020-9-6-0-50-32-53702,1,16272,-9000,-24512,-3376,-3641,6711
399,2020-9-6-0-50-32-53785,3,-2488,-15304,-2024,-3936,-7920,-175
400,2020-9-6-0-50-32-54042,4,6268,-13864,10608,-3904,-7089,804
401,2020-9-6-0-50-32-54156,2,452,-18160,2692,-3312,-6477,-2355
402,2020-9-6-0-50-32-54203,1,13504,-2408,-3016,-3392,-2421,-253
403,2020-9-6-0-50-33-54287,3,-4116,-14800,2244,-3936,-2904,2070
404,2020-9-6-0-50-33-54544,4,17280,-28248,912,-3920,-2143,-23280
405,2020-9-6-0-50-33-54660,2,100,-16748,-496,-3328,-9024,-883
406,2020-9-6-0-50-33-54705,1,6216,11336,17964,-3376,207,2142
407,2020-9-6-0-50-33-54788,3,-3100,-16348,7028,-3904,8452,333
408,2020-9-6-0-50-33-55046,4,15960,-1240,27460,-3920,12263,8504
409,2020-9-6-0-50-33-55160,2,-2824,-16236,2196,-3312,-5418,-2626
410,2020-9-6-0-50-33-55207,1,1236,9944,11388,-3344,-17177,-9904
411,2020-9-6-0-50-34-55291,3,-5600,-13188,-8220,-3968,9125,1568
412,2020-9-6-0-50-34-55549,4,6980,-2840,3176,-3936,-18894,-29029
413,2020-9-6-0-50-34-55661,2,-2556,-18436,7896,-3312,-10746,30720
414,2020-9-6-0-50-34-55709,1,19176,-15492,-21060,-3376,6353,-14969
415,2020-9-6-0-50-34-55794,3,-792,-16396,-2632,-3968,6557,4160
416,2020-9-6-0-50-34-56050,4,16452,-14704,11920,-3904,8140,-256
417,2020-9-6-0-50-34-56163,2,-1172,-15796,-2652,-3344,-7042,1401
418,2020-9-6-0-50-34-56211,1,976,10520,6276,-3392,359,13881
419,2020-9-6-0-50-35-56294,3,-3492,-16732,-556,-3952,8564,5643
420,2020-9-6-0-50-35-56552,4,13704,-2056,15908,-3936,-8787,4332
421,2020-9-6-0-50-35-56670,2,-2612,-16560,4388,-3312,-11121,3420
422,2020-9-6-0-50-35-56714,1,7044,4656,13496,-3360,16359,2891
423,2020-9-6-0-50-35-56797,3,-5792,-16336,5652,-3968,6557,3449
424,2020-9-6-0-50-35-57056,4,6972,3620,-1316,-3936,14000,-21464
425,2020-9-6-0-50-35-57168,2,-1148,-18496,-4180,-3328,-4027,-1453
426,2020-9-6-0-50-35-57216,1,10376,-10212,-17372,-3392,-5959,-2038
427,2020-9-6-0-50-36-57299,3,-5800,-14164,11352,-3920,6041,2881
428,2020-9-6-0-50-36-57558,4,16588,-13576,12852,-3936,13005,-4370
429,2020-9-6-0-50-36-57669,2,-1572,-18000,-1840,-3344,-2682,1533
430,2020-9-6-0-50-36-57717,1,12156,-12632,-18724,-3328,-1220,-2174
431,2020-9-6-0-50-36-57802,3,-5676,-13424,344,-3936,8905,1235
432,2020-9-6-0-50-36-58058,4,17636,-5996,15952,-3920,5719,-2547
433,2020-9-6-0-50-36-58170,2,-5088,-11788,-4016,-3344,1389,2520
434,2020-9-6-0-50-36-58219,1,8976,-9548,-18616,-3392,2275,5021
435,2020-9-6-0-50-37-58302,3,-800,-16092,-1516,-3952,9806,2384
436,2020-9-6-0-50-37-58560,4,16604,-9236,10164,-3904,-3005,-1042
437,2020-9-6-0-50-37-58675,2,-3336,-14332,-7272,-3312,-129,-29898
438,2020-9-6-0-50-37-58721,1,-32768,-7520,-19000,-3376,10639,16935
439,2020-9-6-0-50-37-58803,3,-1488,-16368,-4576,-3952,610,1764
440,2020-9-6-0-50-37-59063,4,7544,-7928,7816,-3952,3510,-3870
441,2020-9-6-0-50-37-59176,2,-6516,-17248,-5408,-3296,6313,-1960
442,2020-9-6-0-50-37-59223,1,4040,-19216,-19960,-3376,9894,32767
443,2020-9-6-0-50-38-59306,3,-3000,-8976,16716,-3984,-3305,-32768
444,2020-9-6-0-50-38-59565,4,4244,-15708,17760,-3904,586,-12520
445,2020-9-6-0-50-38-59679,2,260,-16712,-956,-3312,-14310,4449
446,2020-9-6-0-50-38-59725,1,6236,-9404,-6960,-3360,1985,-6639
447,2020-9-6-0-50-38-59808,3,-4316,-18232,3624,-3936,-3523,-2370
448,2020-9-6-0-50-38-60069,4,1132,-1144,-1644,-3920,-1725,1539
449,2020-9-6-0-50-38-60178,2,-1040,-17680,-1036,-3312,-4105,3794
450,2020-9-6-0-50-38-60228,1,16384,-4480,-17300,-3408,-17592,-1886
451,2020-9-6-0-50-39-60311,3,-3652,-16076,3524,-3968,11933,1034
452,2020-9-6-0-50-39-60570,4,6012,-15388,908,-3920,-260,11384
453,2020-9-6-0-50-39-60682,2,-552,-16436,4800,-3312,-2783,-1210
454,2020-9-6-0-50-39-60729,1,-3112,-6828,-24976,-3408,14982,21269
455,2020-9-6-0-50-39-60813,3,-6108,-15724,3400,-3920,-10026,-4047
456,2020-9-6-0-50-39-61071,4,11416,-23664,4768,-3920,8994,-7613
457,2020-9-6-0-50-39-61186,2,-2096,-13412,1856,-3344,-2406,32767
458,2020-9-6-0-50-40-61231,1,2492,-112,-5980,-3344,-494,1921
459,2020-9-6-0-50-40-61314,3,-6936,-19600,8332,-3952,1958,-2756
460,2020-9-6-0-50-40-61573,4,-976,-640,13044,-3936,18665,32767
461,2020-9-6-0-50-40-61685,2,-1560,-15724,432,-3328,-2545,-1763
462,2020-9-6-0-50-40-61732,1,-14620,-6660,-7480,-3392,6781,3807
463,2020-9-6-0-50-40-61815,3,-2628,-18308,336,-3936,12226,2733
464,2020-9-6-0-50-40-62075,4,-4764,748,16436,-3904,13819,-11995
465,2020-9-6-0-50-40-62188,2,-2112,-15616,1360,-3296,3225,481
466,2020-9-6-0-50-41-62236,1,-14308,-10176,-3932,-3392,12955,6478
467,2020-9-6-0-50-41-62319,3,7176,-22244,-27844,-3936,4071,-4543
468,2020-9-6-0-50-41-62577,4,-940,-2344,22788,-3936,6667,-27580
469,2020-9-6-0-50-41-62690,2,-2904,-15460,-768,-3312,6401,3976
470,2020-9-6-0-50-41-62737,1,-12756,-8592,-11088,-3360,13457,32767
471,2020-9-6-0-50-41-62821,3,-532,-16980,-1252,-3936,500,4813
472,2020-9-6-0-50-41-63080,4,13200,-12032,18988,-3904,12570,-5033
473,2020-9-6-0-50-41-63190,2,-3852,-13580,-3200,-3296,-3073,478
474,2020-9-6-0-50-42-63238,1,7592,-9044,-15672,-3424,-159,-23392
475,2020-9-6-0-50-42-63322,3,-3408,-14368,-3264,-3952,-8999,-6811
476,2020-9-6-0-50-42-63587,4,3816,-23360,8940,-3952,-21049,8967
477,2020-9-6-0-50-42-63694,2,-1900,-19736,-2252,-3296,-2613,-5359
478,2020-9-6-0-50-42-63742,1,-3052,468,-18060,-3392,-14179,13630
479,2020-9-6-0-50-42-63825,3,-3884,-16116,928,-3952,-9767,-576
480,2020-9-6-0-50-42-64083,4,1576,-11712,8952,-3920,-14290,17357
481,2020-9-6-0-50-42-64197,2,524,-14052,-1380,-3312,-5884,-11130
482,2020-9-6-0-50-43-64244,1,-16064,-10540,-17164,-3376,23244,32767
483,2020-9-6-0-50-43-64325,3,-2944,-19900,4284,-3952,-2131,624
484,2020-9-6-0-50-43-64584,4,4736,-748,6248,-3936,20961,4880
485,2020-9-6-0-50-43-64699,2,-2364,-16316,392,-3312,-9082,-835
486,2020-9-6-0-50-43-64745,1,5172,-9960,-8072,-3392,1500,-6316
487,2020-9-6-0-50-43-64827,3,-1736,-13316,2760,-3968,3541,-3554
488,2020-9-6-0-50-43-65087,4,-4900,-224,23760,-3936,22023,-32768
489,2020-9-6-0-50-43-65199,2,-1968,-16500,2332,-3312,-2133,2127
490,2020-9-6-0-50-44-65246,1,8476,-15084,-9940,-3392,464,197
491,2020-9-6-0-50-44-65329,3,-2628,-15852,2816,-3968,5239,6340
492,2020-9-6-0-50-44-65589,4,18108,-13912,9084,-3952,-13256,10234
493,2020-9-6-0-50-44-65703,2,-9316,-11912,-9888,-3312,-5415,17894
494,2020-9-6-0-50-44-65748,1,-8648,352,-196,-3376,4119,23274
495,2020-9-6-0-50-44-65832,3,-3964,-16972,-4036,-3936,6428,5887
496,2020-9-6-0-50-44-66089,4,-712,2524,2220,-3920,-5424,-23714
497,2020-9-6-0-50-44-66214,2,-5328,-14556,-3748,-3296,-5597,-381
498,2020-9-6-0-50-45-66250,1,11380,760,-3660,-3408,12891,-11954
499,2020-9-6-0-50-45-66333,3,-2564,-18892,1164,-3968,1811,11478
500,2020-9-6-0-50-45-66592,4,26704,-7156,8360,-3904,1001,-17518
501,2020-9-6-0-50-45-66703,2,-696,-15568,704,-3328,-10495,1941
502,2020-9-6-0-50-45-66752,1,120,9688,14380,-3392,6073,6669
503,2020-9-6-0-50-45-66835,3,-5980,-13784,3884,-3952,9825,11870
504,2020-9-6-0-50-45-67095,4,32767,-1956,32767,-3936,5024,-13027
505,2020-9-6-0-50-45-67210,2,776,-22640,-6236,-3328,-8262,2494
506,2020-9-6-0-50-46-67257,1,1804,-10064,-12184,-3424,-20753,-17262
507,2020-9-6-0-50-46-67338,3,-1196,-16256,-2204,-3952,9841,-5463
508,2020-9-6-0-50-46-67596,4,20304,-27864,8028,-3920,24027,-5058
509,2020-9-6-0-50-46-67709,2,3456,-13988,-628,-3360,5833,-18796
510,2020-9-6-0-50-46-67757,1,3344,-2868,-7736,-3408,-5566,-11668
511,2020-9-6-0-50-46-67842,3,-1180,-16312,-5304,-3968,-2453,-4522
512,2020-9-6-0-50-46-68098,4,-4916,4304,-2552,-3952,5196,32767
513,2020-9-6-0-50-46-68210,2,-3552,-16836,-5116,-3328,11632,8770
514,2020-9-6-0-50-47-68259,1,-2584,-5368,-11584,-3392,-16048,3396
515,2020-9-6-0-50-47-68341,3,64,-14984,-1112,-3936,-8846,-2988
516,2020-9-6-0-50-47-68600,4,-6348,-1420,14208,-3936,-12457,-3575
517,2020-9-6-0-50-47-68712,2,-5188,-19048,-2260,-3344,-433,1766
518,2020-9-6-0-50-47-68759,1,-924,-3192,-20800,-3408,1396,-4125
519,2020-9-6-0-50-47-68845,3,-6460,-11836,-1236,-3968,-11300,6537
520,2020-9-6-0-50-47-69101,4,-2396,-60,12020,-3936,8872,1745
521,2020-9-6-0-50-47-69213,2,-3788,-13608,-816,-3312,-9049,-2623
522,2020-9-6-0-50-48-69263,1,-3936,-1500,-12232,-3360,-15749,7138
523,2020-9-6-0-50-48-69345,3,-2784,-17832,1520,-3968,-1939,-4815
524,2020-9-6-0-50-48-69603,4,-284,-3452,32767,-3952,4699,-8531
525,2020-9-6-0-50-48-69717,2,-5384,-15840,-9988,-3328,-5927,5647
526,2020-9-6-0-50-48-69764,1,3500,4576,-7892,-3376,439,20359
527,2020-9-6-0-50-48-69848,3,-1460,-17916,-3480,-3936,19589,2626
528,2020-9-6-0-50-48-70105,4,6536,4552,8360,-3920,-21065,7191
529,2020-9-6-0-50-48-70217,2,-1148,-14708,2492,-3328,2027,-1572
530,2020-9-6-0-50-49-70267,1,-1684,-4796,-32768,-3392,-4066,-32768
531,2020-9-6-0-50-49-70350,3,2464,-20156,1536,-3904,3762,-7735
532,2020-9-6-0-50-49-70610,4,-1948,9676,11676,-3952,85,-348
533,2020-9-6-0-50-49-70720,2,-5856,-12156,2644,-3328,-5371,1117
534,2020-9-6-0-50-49-70768,1,-796,1856,-5632,-3392,-14789,6245
535,2020-9-6-0-50-49-70852,3,-16,-15332,4244,-3968,5410,1393
536,2020-9-6-0-50-49-71110,4,4140,5252,2112,-3936,-8350,-1579
537,2020-9-6-0-50-49-71223,2,-3036,-17656,-40,-3328,917,-1130
538,2020-9-6-0-50-50-71270,1,2772,5896,-4128,-3376,1812,-3204
539,2020-9-6-0-50-50-71353,3,984,-16112,2660,-3968,5090,772
540,2020-9-6-0-50-50-71611,4,188,14788,12580,-3984,-866,520
541,2020-9-6-0-50-50-71724,2,-2864,-13132,176,-3360,1859,1648
542,2020-9-6-0-50-50-71771,1,7216,5284,-9456,-3440,-5960,22190
543,2020-9-6-0-50-50-71856,3,492,-17940,4488,-3936,19203,-7873
544,2020-9-6-0-50-50-72114,4,-1132,-2672,20700,-3936,-28609,-17932
545,2020-9-6-0-50-50-72225,2,-576,-15968,4220,-3328,3223,-9742
546,2020-9-6-0-50-51-72274,1,13784,-27688,-17872,-3392,11957,22475
547,2020-9-6-0-50-51-72357,3,-152,-8380,-6400,-3920,-5804,4935
548,2020-9-6-0-50-51-72617,4,22284,-25180,25360,-3968,4570,-6673
549,2020-9-6-0-50-51-72727,2,1260,-14404,-4772,-3328,-7062,-24184
550,2020-9-6-0-50-51-72777,1,4636,-1240,10124,-3424,26511,-6503
551,2020-9-6-0-50-51-72860,3,1160,-16296,-5828,-3920,5355,-6468
552,2020-9-6-0-50-51-73118,4,11448,-18612,-996,-3952,-16410,7495
553,2020-9-6-0-50-51-73228,2,1576,-8348,2656,-3328,5334,2609
554,2020-9-6-0-50-52-73278,1,-32768,-1440,-9952,-3408,18849,-32768
555,2020-9-6-0-50-52-73364,3,-2064,-15656,-3312,-3952,10800,2018
556,2020-9-6-0-50-52-73619,4,11008,-31092,1384,-3952,-12393,7451
557,2020-9-6-0-50-52-73732,2,1180,-14564,-10464,-3360,2767,-13977
558,2020-9-6-0-50-52-73780,1,-30320,-3324,6900,-3424,-4108,32767
559,2020-9-6-0-50-52-73863,3,-2316,-15700,1708,-3952,331,-1401
560,2020-9-6-0-50-52-74121,4,7892,-31996,29136,-3968,32767,-24711
561,2020-9-6-0-50-53-74235,2,-4576,-18028,-3468,-3328,2241,1455
562,2020-9-6-0-50-53-74283,1,10532,-11828,-12216,-3440,12559,-25937
563,2020-9-6-0-50-53-74366,3,-3892,-28124,11308,-3936,-32768,-2971
564,2020-9-6-0-50-53-74623,4,-15652,4852,-23120,-3936,-7620,361
565,2020-9-6-0-50-53-74736,2,-7504,-8664,-3032,-3328,-9076,1488
566,2020-9-6-0-50-53-74785,1,22004,-20144,12144,-3440,14262,-7875
567,2020-9-6-0-50-53-74869,3,-4012,-17352,3024,-3936,-5956,-1720
568,2020-9-6-0-50-53-75126,4,2752,-9332,-2740,-3968,-19866,979
569,2020-9-6-0-50-54-75244,2,-2360,-14468,7116,-3312,5971,8684
570,2020-9-6-0-50-54-75287,1,2332,-11652,-36,-3440,-32592,30415
571,2020-9-6-0-50-54-75369,3,-1816,-17228,580,-3936,11021,4227
572,2020-9-6-0-50-54-75628,4,3256,-1556,-5068,-3968,-7560,-3074
573,2020-9-6-0-50-54-75740,2,-3308,-12296,2488,-3360,-7682,16935
574,2020-9-6-0-50-54-75789,1,-32768,2200,-32768,-3408,30820,-12818
575,2020-9-6-0-50-54-75871,3,-5448,-15720,4268,-3936,-8337,-1885
576,2020-9-6-0-50-54-76130,4,10952,-17660,7972,-3984,-2260,-3646
577,2020-9-6-0-50-55-76240,2,-2360,-15740,-840,-3328,435,21934
578,2020-9-6-0-50-55-76291,1,28044,-18208,16932,-3456,19779,17836
579,2020-9-6-0-50-55-76372,3,-3236,-16540,-1164,-3984,2612,1442
580,2020-9-6-0-50-55-76630,4,25380,2416,4004,-3984,11374,5504
581,2020-9-6-0-50-55-76743,2,-3440,-15876,1412,-3360,745,2946
582,2020-9-6-0-50-55-76791,1,11344,-7872,1220,-3408,194,4233
583,2020-9-6-0-50-55-76876,3,-1132,-15636,-4772,-3936,8211,-9864
584,2020-9-6-0-50-55-77133,4,11912,13548,-4996,-3984,389,-13771
585,2020-9-6-0-50-56-77244,2,80,-16360,-1576,-3344,-936,-1427
586,2020-9-6-0-50-56-77295,1,10612,-22884,5308,-3424,-26066,1608
587,2020-9-6-0-50-56-77378,3,-460,-15808,1040,-3952,7673,-3853
588,2020-9-6-0-50-56-77636,4,23304,-3228,5880,-3968,10082,7366
589,2020-9-6-0-50-56-77746,2,-3816,-11936,-2780,-3344,-2311,7023
590,2020-9-6-0-50-56-77796,1,11144,1968,6448,-3408,22266,25591
591,2020-9-6-0-50-56-77880,3,-112,-16060,-4472,-3936,4879,-5973
592,2020-9-6-0-50-56-78138,4,11028,6916,10248,-3984,8475,2851
593,2020-9-6-0-50-57-78248,2,-1868,-17796,-8504,-3344,18435,-9941
594,2020-9-6-0-50-57-78299,1,14856,-21272,7148,-3424,-27946,-12525
595,2020-9-6-0-50-57-78381,3,-2596,-15424,-4312,-3968,2055,-6
596,2020-9-6-0-50-57-78640,4,-4348,-5096,22612,-3984,-3357,32767
597,2020-9-6-0-50-57-78751,2,-12216,-9904,-9148,-3376,941,4405
598,2020-9-6-0-50-57-78800,1,-3256,-6324,-17400,-3440,-9670,-976
599,2020-9-6-0-50-57-78882,3,-704,-17288,-2400,-3952,7911,-3470
600,2020-9-6-0-50-57-79142,4,-15312,-3064,11580,-3984,2989,683
601,2020-9-6-0-50-58-79255,2,-2372,-15824,2560,-3344,-4727,2651
602,2020-9-6-0-50-58-79302,1,-1716,-5460,-16872,-3456,803,4299
603,2020-9-6-0-50-58-79385,3,-1056,-15832,4732,-3936,-931,-4720
604,2020-9-6-0-50-58-79643,4,-11044,-3056,13736,-4016,-5906,-16012
605,2020-9-6-0-50-58-79756,2,-2220,-15408,1924,-3312,-7001,-99
606,2020-9-6-0-50-58-79804,1,22788,-20736,7472,-3440,-17564,-18853
607,2020-9-6-0-50-58-79889,3,-2508,-21348,2532,-3968,-18288,-16341
608,2020-9-6-0-50-58-80146,4,-5500,-4676,20112,-3984,-736,-4559
609,2020-9-6-0-50-59-80257,2,-1536,-16072,-1756,-3312,-6290,4240
610,2020-9-6-0-50-59-80307,1,-23388,1436,-2356,-3392,-563,-10836
611,2020-9-6-0-50-59-80389,3,-6524,-12408,2016,-3952,6256,5011
612,2020-9-6-0-50-59-80647,4,11748,-11312,32100,-3984,12321,-25011
613,2020-9-6-0-50-59-80758,2,-4148,-17232,-3552,-3328,-12932,-3125
614,2020-9-6-0-50-59-80806,1,-2260,368,1400,-3424,-22721,-18747
615,2020-9-6-0-50-59-80892,3,-2368,-16792,0,-3936,6443,26
616,2020-9-6-0-50-59-81148,4,22300,-20672,7568,-4000,5266,-12042
617,2020-9-6-0-51-0-81262,2,-1728,-16876,-13228,-3328,-1696,1950
618,2020-9-6-0-51-0-81310,1,7400,-1528,-1688,-3424,7784,-11643
619,2020-9-6-0-51-0-81393,3,-3308,-15680,-4164,-3936,4632,2534
620,2020-9-6-0-51-0-81650,4,10268,-21580,9796,-3968,-12896,-2973
621,2020-9-6-0-51-0-81762,2,1432,-13832,3124,-3344,5756,-5247
622,2020-9-6-0-51-0-81812,1,2860,-3712,-9004,-3440,-3890,7249
623,2020-9-6-0-51-0-81896,3,-2892,-16324,-3452,-3936,-964,802
624,2020-9-6-0-51-0-82155,4,7320,-7604,9352,-4000,-18007,-11889
625,2020-9-6-0-51-1-82264,2,-3140,-19216,-92,-3328,4201,4043
626,2020-9-6-0-51-1-82314,1,14436,-12280,-14772,-3424,1160,-3779
627,2020-9-6-0-51-1-82398,3,-4672,-13152,-4824,-3952,-4136,11610
628,2020-9-6-0-51-1-82656,4,26444,-22384,5036,-3968,7381,-4697
629,2020-9-6-0-51-1-82765,2,-6092,-14020,-1784,-3328,-2819,869
630,2020-9-6-0-51-1-82814,1,6804,13152,-5384,-3408,12812,-15536
631,2020-9-6-0-51-1-82899,3,-5332,-18160,-1568,-3936,-1109,471
632,2020-9-6-0-51-1-83159,4,11172,-14680,17244,-3968,5845,-28739
633,2020-9-6-0-51-2-83269,2,-2936,-16116,796,-3344,-8538,-1529
634,2020-9-6-0-51-2-83317,1,784,5288,2816,-3440,5715,-23539
635,2020-9-6-0-51-2-83400,3,780,-15920,-2116,-3936,11118,2926
636,2020-9-6-0-51-2-83666,4,3472,6252,11720,-4000,14075,32767
637,2020-9-6-0-51-2-83770,2,6132,-13296,1192,-3328,10963,5616
638,2020-9-6-0-51-2-83819,1,2732,9428,-1212,-3424,-7620,-6984
639,2020-9-6-0-51-2-83904,3,-2412,-16796,-3764,-3920,3550,3771
640,2020-9-6-0-51-2-84172,4,3216,4908,32767,-4000,378,-7826
641,2020-9-6-0-51-3-84271,2,-508,-18280,-7848,-3376,-311,3511
642,2020-9-6-0-51-3-84324,1,10372,12984,-1288,-3424,23561,23672
643,2020-9-6-0-51-3-84403,3,668,-14356,752,-3936,-1038,-8398
644,2020-9-6-0-51-3-84663,4,7760,7004,14392,-4000,-1495,15545
645,2020-9-6-0-51-3-84775,2,-2304,-16352,-2520,-3312,-6329,-222
646,2020-9-6-0-51-3-84824,1,4392,-620,-21932,-3408,3084,-29783
647,2020-9-6-0-51-3-84907,3,3840,-12688,5160,-3952,1833,-2815
648,2020-9-6-0-51-3-85167,4,-10628,6156,32767,-4032,3313,14050
649,2020-9-6-0-51-4-85277,2,-4276,-12824,-2860,-3312,5304,9
650,2020-9-6-0-51-4-85325,1,-13392,32,-6008,-3424,-5986,32767
651,2020-9-6-0-51-4-85410,3,724,-16648,2736,-3952,-6513,-5802
652,2020-9-6-0-51-4-85667,4,-14144,312,32767,-4000,-32170,-1246
653,2020-9-6-0-51-4-85778,2,-3172,-24740,1356,-3296,989,-7052
654,2020-9-6-0-51-4-85826,1,-4960,4816,-16776,-3424,-4370,627
655,2020-9-6-0-51-4-85910,3,784,-14828,-4068,-3968,-6739,-163
656,2020-9-6-0-51-4-86169,4,6976,5620,-4780,-4016,10650,13396
657,2020-9-6-0-51-5-86281,2,-116,-20048,-5416,-3328,10186,-14200
658,2020-9-6-0-51-5-86329,1,6680,4888,25580,-3424,4695,-12057
659,2020-9-6-0-51-5-86412,3,-4272,-25524,8108,-3968,875,-3377
660,2020-9-6-0-51-5-86670,4,-1880,-2128,26756,-4016,-15833,8728
661,2020-9-6-0-51-5-86784,2,2004,-20124,-2056,-3328,1812,7163
662,2020-9-6-0-51-5-86831,1,-688,432,-16088,-3456,-1676,-2221
663,2020-9-6-0-51-5-86916,3,-5868,-15764,4392,-3952,6076,-7820
664,2020-9-6-0-51-5-87173,4,4696,-1564,10020,-4016,-1093,-6443
665,2020-9-6-0-51-6-87285,2,-5400,-15836,-4532,-3328,-1963,286
666,2020-9-6-0-51-6-87333,1,5860,-10456,-25852,-3456,-2452,21734
